"tiles-wrapper src","tiles-wrapper","pull-left src","pull-left","col-xs-12"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Air Bar / Tim Hortons / NY Deli","https://www.jfkairport.com/static/JFK/terminalImages/JFK_AirTrain_Stations.png","Jamaica Station AirTrain Station","Grab & Go, Coffee & Tea"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Metro News & Gifts","https://www.jfkairport.com/static/JFK/terminalImages/JFK_AirTrain_Stations.png","Jamaica Station AirTrain Station",""
"https://www.jfkairport.com/static/img/srs/Shop.svg","Metro News & Gifts","https://www.jfkairport.com/static/JFK/terminalImages/JFK_AirTrain_Stations.png","Jamaica Station near LIRR","Travel Essentials"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Metro News & Gifts  (Temporarily Closed)","https://www.jfkairport.com/static/JFK/terminalImages/JFK_AirTrain_Stations.png","Howard Beach Air Train Station",""
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/JFK_AirTrain_Stations.png","Federal Circle, Rental Cars, Level 1 (near Avis)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/JFK_AirTrain_Stations.png","TWA Hotel, Level 2 (Saarinen/Hughes wing)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Air France Lounge","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Near Gate 1","Lounges"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Arrivals Eatery","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Pre-Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level - West","Currency Exchange"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - West","Currency Exchange"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Food Court","Currency Exchange"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 3","Currency Exchange"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","ATM","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 4","Currency Exchange"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Bag storage by SmartCarte","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","718-751-1770","Baggage Storage"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Baggage Storage","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals - Accommodations Plus International - (718) 751-2947","Baggage Storage"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Bvlgari","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Near Gate 5","Gifts & Souvenirs, Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Cartier","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Nearest Gate 4","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Charging Station","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gates 5, 7, 8","Charging Station"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Charging Station","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Welcome Center outside Arrivals Area","Charging Station"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Clinique/Estee Lauder","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 5","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Coach","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 4","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Currency Exchange","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level - West","Currency Exchange"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Currency Exchange","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - W Concourse Gates 1-3","Currency Exchange"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Downtown Market","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Dunkin Donuts Mezz Level","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Pre-Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Dunkin' Donuts (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Food Court","Grab & Go, Coffee & Tea, Children’s Menu"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Duty Free (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Shopping Area","Gifts & Souvenirs, Electronics, Duty Free, Cosmetics & Skin Care"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Duty Free Int'l Shops","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 4-10","Gifts & Souvenirs, Electronics, Duty Free, Cosmetics & Skin Care"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Eat & Go Istanbul","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Between Gates 5-7","Grab & Go, Coffee & Tea"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Euro Cafe","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level - West","Grab & Go, Coffee & Tea"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Fresh Flowers (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level -East","Gifts & Souvenirs, Florist"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Fresh Flowers (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level -West","Gifts & Souvenirs, Florist"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Harley-Davidson","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 5","Gifts & Souvenirs, Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hermes Center Boutique","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - S Concourse Gate 5","Gifts & Souvenirs, Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson News","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Behind Check-in Counters C/D","Grab & Go, Gifts & Souvenirs, Convenience Shopping"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson News","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Behind Check-in Counters G/H","Grab & Go, Gifts & Souvenirs, Convenience Shopping"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson News","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 4","Grab & Go, Gifts & Souvenirs, Convenience Shopping"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson News","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security East Departures","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson News","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security West Departures","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson News","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Pre-Security East Departures","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Hudson News","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Pre-Security West Departures","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson News (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 3","Grab & Go, Gifts & Souvenirs, Convenience Shopping"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Hudson News /Euro Cafe","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level -West",""
"https://www.jfkairport.com/static/img/srs/Shop.svg","Internet Cafe / Cell Phone","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level -East","Gifts & Souvenirs, Electronics"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","JikJi Cafe","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Food Court","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Jikji Café","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Pre-Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Juicy Couture","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 1-3","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","L'Occitane (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 4-10","Gifts & Souvenirs, Cosmetics & Skin Care"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Lufthansa Lounge","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","On the left","Lounges"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","M&R Dunkin Donuts","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Pre-Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Martini Bar","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level -S Concourse Gate 9","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","McDonald's","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Food Court","Grab & Go, Children’s Menu"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Michael Kors","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 4-10","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Mont Blanc","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 4-10","Gifts & Souvenirs"
"https://www.jfkairport.com/static/img/srs/Shop.svg","New York Gifts (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 4","Gifts & Souvenirs"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Nursing Stations","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 1 outside the Air France Lounge","Nursing Suites"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Panini Express","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level East","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Panini Express","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - S Concourse Gate 8","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Panini Express (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - W Concourse Gates 1-3","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Pizza Pub","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - Gate 8","Grab & Go, Children’s Menu"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Pizza Pub","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals, Level 1 (East) area","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals, Level 1 (West) area","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Check-In (near phones/Baggage claim 5)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Check-In (near water fountain/Baggage claim 5)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Check-In (Pre Passport Control)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures, Check-In, Level 3 (East) area","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures, Check-In, Level 3 (West) area","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures, Level 3 (near Gate 4)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures, Level 3 (near Gate 5)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures, Level 3 (near Gates 1-3)","Restrooms"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Restrooms","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Mezzanine Level 4 (Food court) area","Restrooms"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Salvatore Ferragamo","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 5","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Service Animal/Pet Relief Area","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Outside, Arrivals Area, East End","Service Animal & Pet Relief"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Soho Bites","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - Gate 3","Restaurants, Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Soho Bites","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Soy & Sake","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - Gate 6","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Soy & Sake","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Starbucks","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Food Court","Grab & Go, Coffee & Tea"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Taste NY","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security - Near Gate 4","Restaurants"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","The LOCAL","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level- Gate 4","Restaurants, Bar"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","The LOCAL","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Traveler Services","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Arrivals Level - East","Airport Information"
"https://www.jfkairport.com/static/img/srs/Shop.svg","TUMI","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 1-3","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Tuscany Café (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departures Level - S Concourse Gate 5","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Tuscany Café (Temporarily Closed)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Behind Check-in Counters E/F","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Uptown Market","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Departues Level - Gate 8 - Gate 10","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Uptown Market","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Post Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Victoria's Secret","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 1-3","Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Services-and-Amenities.svg","Welcome Center","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Outside Arrivals Area","Airport Information"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Wok & Roll","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Food Court","Grab & Go"
"https://www.jfkairport.com/static/img/srs/Food-and-Beverage.svg","Wok & Roll","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Pre-Security","$2 Water"
"https://www.jfkairport.com/static/img/srs/Beauty-and-Spa.svg","XpresSpa","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 6","Nail Care, Massage"
"https://www.jfkairport.com/static/img/srs/Beauty-and-Spa.svg","XpresSpa (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 3","Nail Care, Massage"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Yes All","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Gate 3","Gifts & Souvenirs, Fashion & Accessories"
"https://www.jfkairport.com/static/img/srs/Shop.svg","YesTelo Rental Phone (kiosk)","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_1.png","Checkpoint to Gates 1-3","Travel Essentials, Electronics"
"https://www.jfkairport.com/static/img/srs/Shop.svg","Best Buy Automated Vending","https://www.jfkairport.com/static/JFK/terminalImages/Terminal_2.png","Gate 61","Gifts & Souvenirs"
