"tiles-wrapper src","tiles-wrapper","pull-left src","pull-left","col-xs-12"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Vanguard Market","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Vesper Tavern","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gate C70-99","Restaurants, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Wabi Sabi","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Wabi Sabi","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Shop.svg","Wanderlust Burger Bar (Oases)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Restaurants, Family Friendly, Children’s Menu"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","Welcome Center","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Inside Baggage Claim Area (Level 1) by Door 6","Airport Information"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Wendy's","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","C2","$2 Water"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","Wendy's","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Grab & Go"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","World Bean Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C101-115","Grab & Go, Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","World Bean Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C120-139","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","World Bean Coffee","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Gates C70-99","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Food-and-Beverage.svg","World Bean Coffee (Temporarily Closed)","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Bag Claim #6","Coffee & Tea"
"https://www.newarkairport.com/static/img/srs/Services-and-Amenities.svg","XPresCheck COVID-19 Testing","https://www.newarkairport.com/static/EWR/terminalImages/Terminal_C.png","Level 1 (Across baggage carousel 3)","Testing Facility, Medical Office"
